"filename", "language", "Markdown", "Python", "YAML", "JSON", "JSON Lines", "Shell Script", "Skill", "MS SQL", "JavaScript", "HTML", "Ini", "XML", "BibTeX", "LaTeX", "TeX", "Makefile", "PowerShell", "Batch", "TOML", "TypeScript", "PostCSS", "TypeScript JSX", "Properties", "Docker", "JSON with Comments", "Go Template File", "Ruby", "comment", "blank", "total"
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/website/docs/developer-guide/context-compression-and-caching.md", "Markdown", 257, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 92, 349
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/website/docs/developer-guide/context-engine-plugin.md", "Markdown", 141, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 54, 195
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/website/docs/developer-guide/contributing.md", "Markdown", 177, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 67, 244
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/website/docs/developer-guide/creating-skills.md", "Markdown", 275, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 101, 376
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/website/docs/developer-guide/cron-internals.md", "Markdown", 171, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 58, 229
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/website/docs/developer-guide/extending-the-cli.md", "Markdown", 147, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 193
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/website/docs/developer-guide/gateway-internals.md", "Markdown", 195, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 68, 263
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/website/docs/developer-guide/image-gen-provider-plugin.md", "Markdown", 230, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 59, 289
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/website/docs/developer-guide/memory-provider-plugin.md", "Markdown", 195, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 64, 259
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/website/docs/developer-guide/model-provider-plugin.md", "Markdown", 206, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 62, 268
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/website/docs/developer-guide/plugin-llm-access.md", "Markdown", 386, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 80, 466
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/website/docs/developer-guide/programmatic-integration.md", "Markdown", 89, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 127
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/website/docs/developer-guide/prompt-assembly.md", "Markdown", 202, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 69, 271
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/website/docs/developer-guide/provider-runtime.md", "Markdown", 149, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 60, 209
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/website/docs/developer-guide/session-storage.md", "Markdown", 307, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 89, 396
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/website/docs/developer-guide/tools-runtime.md", "Markdown", 165, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 70, 235
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/website/docs/developer-guide/trajectory-format.md", "Markdown", 174, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 60, 234
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/website/docs/developer-guide/video-gen-provider-plugin.md", "Markdown", 179, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 53, 232
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/website/docs/developer-guide/web-search-provider-plugin.md", "Markdown", 200, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 66, 266
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/website/docs/getting-started/_category_.json", "JSON", 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/website/docs/getting-started/installation.md", "Markdown", 129, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 63, 192
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/website/docs/getting-started/learning-path.md", "Markdown", 116, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 156
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/website/docs/getting-started/nix-setup.md", "Markdown", 740, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 236, 976
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/website/docs/getting-started/quickstart.md", "Markdown", 247, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 99, 346
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/website/docs/getting-started/termux.md", "Markdown", 166, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 77, 243
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/website/docs/getting-started/updating.md", "Markdown", 179, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 81, 260
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/website/docs/guides/_category_.json", "JSON", 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/website/docs/guides/automate-with-cron.md", "Markdown", 190, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 77, 267
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/website/docs/guides/automation-templates.md", "Markdown", 450, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 144, 594
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/website/docs/guides/aws-bedrock.md", "Markdown", 123, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 48, 171
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/website/docs/guides/azure-foundry.md", "Markdown", 243, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 92, 335
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/website/docs/guides/build-a-hermes-plugin.md", "Markdown", 886, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 277, 1163
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/website/docs/guides/cron-script-only.md", "Markdown", 185, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 61, 248
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/website/docs/guides/cron-troubleshooting.md", "Markdown", 145, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 81, 226
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/website/docs/guides/daily-briefing-bot.md", "Markdown", 186, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 83, 269
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/website/docs/guides/delegation-patterns.md", "Markdown", 194, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 64, 258
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/website/docs/guides/github-pr-review-agent.md", "Markdown", 217, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 87, 304
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/website/docs/guides/google-gemini.md", "Markdown", 188, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 93, 281
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/website/docs/guides/local-llm-on-mac.md", "Markdown", 163, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 78, 241
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/website/docs/guides/local-ollama-setup.md", "Markdown", 219, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 99, 318
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/website/docs/guides/microsoft-graph-app-registration.md", "Markdown", 127, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 54, 181
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/website/docs/guides/migrate-from-openclaw.md", "Markdown", 182, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 69, 251
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/website/docs/guides/minimax-oauth.md", "Markdown", 153, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 76, 229
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/website/docs/guides/oauth-over-ssh.md", "Markdown", 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 53, 155
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/website/docs/guides/operate-teams-meeting-pipeline.md", "Markdown", 210, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 79, 289
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/website/docs/guides/pipe-script-output.md", "Markdown", 186, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 64, 250
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/website/docs/guides/python-library.md", "Markdown", 253, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 89, 342
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/website/docs/guides/team-telegram-assistant.md", "Markdown", 308, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 133, 442
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/website/docs/guides/tips.md", "Markdown", 138, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 97, 235
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/website/docs/guides/use-mcp-with-hermes.md", "Markdown", 348, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 143, 491
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/website/docs/guides/use-soul-with-hermes.md", "Markdown", 186, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 79, 265
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/website/docs/guides/use-voice-mode-with-hermes.md", "Markdown", 311, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 146, 457
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/website/docs/guides/webhook-github-pr-review.md", "Markdown", 239, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 91, 330
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/website/docs/guides/work-with-skills.md", "Markdown", 198, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 93, 291
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/website/docs/guides/xai-grok-oauth.md", "Markdown", 182, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 87, 269
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/website/docs/index.md", "Markdown", 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 85
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/website/docs/integrations/index.md", "Markdown", 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 101
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/website/docs/integrations/providers.md", "Markdown", 1100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 401, 1501
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/website/docs/reference/_category_.json", "JSON", 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/website/docs/reference/cli-commands.md", "Markdown", 964, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 302, 1266
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/website/docs/reference/environment-variables.md", "Markdown", 581, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 64, 645
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/website/docs/reference/faq.md", "Markdown", 579, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 282, 861
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/website/docs/reference/mcp-config-reference.md", "Markdown", 187, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 63, 250
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/website/docs/reference/model-catalog.md", "Markdown", 78, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 104
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/website/docs/reference/optional-skills-catalog.md", "Markdown", 159, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47, 206
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/website/docs/reference/profile-commands.md", "Markdown", 365, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 135, 500
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/website/docs/reference/skills-catalog.md", "Markdown", 157, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 45, 202
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/website/docs/reference/slash-commands.md", "Markdown", 205, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 51, 256
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/website/docs/reference/tools-reference.md", "Markdown", 189, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 82, 271
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/website/docs/reference/toolsets-reference.md", "Markdown", 129, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 164
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/website/docs/user-guide/_category_.json", "JSON", 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/website/docs/user-guide/checkpoints-and-rollback.md", "Markdown", 181, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 69, 250
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/website/docs/user-guide/cli.md", "Markdown", 315, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 126, 441
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/website/docs/user-guide/configuration.md", "Markdown", 1258, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 456, 1714
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/website/docs/user-guide/configuring-models.md", "Markdown", 156, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 78, 234
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/website/docs/user-guide/docker.md", "Markdown", 374, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 111, 485
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/website/docs/user-guide/features/_category_.json", "JSON", 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/website/docs/user-guide/features/acp.md", "Markdown", 187, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 91, 278
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/website/docs/user-guide/features/api-server.md", "Markdown", 312, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 126, 438
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/website/docs/user-guide/features/batch-processing.md", "Markdown", 173, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 54, 227
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/website/docs/user-guide/features/browser.md", "Markdown", 448, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 195, 643
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/website/docs/user-guide/features/built-in-plugins.md", "Markdown", 187, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 83, 270
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/website/docs/user-guide/features/code-execution.md", "Markdown", 174, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 67, 241
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/website/docs/user-guide/features/codex-app-server-runtime.md", "Markdown", 327, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 115, 442
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/website/docs/user-guide/features/computer-use.md", "Markdown", 147, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50, 197
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/website/docs/user-guide/features/context-files.md", "Markdown", 154, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 63, 219
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/website/docs/user-guide/features/context-references.md", "Markdown", 96, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47, 143
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/website/docs/user-guide/features/credential-pools.md", "Markdown", 179, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 59, 238
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/website/docs/user-guide/features/cron.md", "Markdown", 503, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 180, 683
"/Users/changzechuan/AIProjects/AgentProjects/HermesProjects/hermes-agent/website/docs/user-guide/features/curator.md", "Markdown", 169, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 80, 249
